id,loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,loan_status
866112,6000, 36 months,11.99,199.26,B,1 year,RENT,24000,Not Verified,Fully Paid
866088,9800, 36 months,5.99,298.1,A,3 years,MORTGAGE,80000,Not Verified,Fully Paid
866089,13250, 60 months,11.49,200.64,B,10+ years,MORTGAGE,36000,Verified,Charged Off
866075,17000, 60 months,10.59,366.16,B,< 1 year,RENT,83500,Verified,Fully Paid
865425,2400, 36 months,10.59,78.11,B,< 1 year,OWN,19200,Source Verified,Fully Paid
865049,12000, 36 months,11.49,395.66,B,5 years,MORTGAGE,108000,Not Verified,Charged Off
862589,30000, 36 months,17.99,1084.43,E,4 years,MORTGAGE,124000,Verified,Fully Paid
866011,6000, 36 months,13.49,203.59,C,4 years,OWN,50460.8,Not Verified,Fully Paid
865995,17850, 36 months,11.99,592.8,B,1 year,MORTGAGE,100280,Source Verified,Fully Paid
859957,13500, 60 months,18.39,345.69,E,3 years,MORTGAGE,66000,Verified,Charged Off
865992,14000, 60 months,9.99,230.48,B,10+ years,MORTGAGE,72000,Not Verified,Fully Paid
865093,25000, 36 months,12.99,842.23,C,10+ years,MORTGAGE,150000,Verified,Fully Paid
864846,5600, 60 months,19.69,147.41,E,3 years,RENT,35000,Verified,Fully Paid
865936,4000, 36 months,10.59,130.18,B,6 years,RENT,28550,Not Verified,Fully Paid
847225,12000, 60 months,15.99,291.76,D,2 years,MORTGAGE,78000,Source Verified,Fully Paid
865338,25000, 36 months,6.99,771.82,A,10+ years,MORTGAGE,69000,Verified,Fully Paid
865914,17875, 36 months,6.99,551.85,A,10+ years,OWN,30000,Not Verified,Fully Paid
865626,20000, 60 months,11.49,316.63,B,6 years,RENT,85000,Verified,Charged Off
865872,18000, 36 months,9.99,580.73,B,< 1 year,RENT,66000,Not Verified,Fully Paid
865852,3000, 36 months,8.49,94.69,A,10+ years,MORTGAGE,110000,Source Verified,Fully Paid
865886,2500, 36 months,6.99,77.19,A,4 years,MORTGAGE,110000,Not Verified,Fully Paid
865803,22000, 60 months,13.49,340.47,C,< 1 year,MORTGAGE,84400,Verified,Fully Paid
865804,12000, 36 months,5.99,365.01,A,8 years,MORTGAGE,198000,Source Verified,Fully Paid
865817,30000, 60 months,19.69,789.66,E,10+ years,MORTGAGE,129000,Verified,Fully Paid
864353,30000, 60 months,18.79,525.55,E,5 years,MORTGAGE,150000,Source Verified,Fully Paid
865751,6000, 36 months,11.99,199.26,B,10+ years,MORTGAGE,75000,Not Verified,Fully Paid
865730,10000, 36 months,12.99,336.9,C,3 years,MORTGAGE,65000,Verified,Fully Paid
833468,8300, 36 months,10.99,271.7,B,10+ years,RENT,45020,Not Verified,Fully Paid
821317,19000, 60 months,16.49,467.01,D,6 years,MORTGAGE,73000,Source Verified,Current
864515,25000, 60 months,15.99,534.89,D,4 years,RENT,58295,Verified,Fully Paid
865653,25000, 60 months,14.79,403.75,C,< 1 year,MORTGAGE,108000,Verified,Charged Off
863251,18000, 60 months,16.49,428.91,D,8 years,MORTGAGE,150000,Verified,Current
865681,15000, 60 months,10.99,228.25,B,4 years,RENT,70000,Source Verified,Current
865583,18000, 60 months,10.99,391.28,B,8 years,MORTGAGE,71991,Source Verified,Fully Paid
865674,14000, 60 months,9.99,297.39,B,10+ years,MORTGAGE,42000,Source Verified,Fully Paid
865242,7800, 36 months,10.99,255.33,B,4 years,OWN,120000,Source Verified,Fully Paid
865576,21000, 60 months,16.89,520.67,D,10+ years,RENT,55200,Verified,Charged Off
865553,2400, 36 months,5.99,73.01,A,6 years,MORTGAGE,55000,Verified,Fully Paid
865544,4000, 36 months,5.99,121.67,A,10+ years,RENT,50582,Source Verified,Charged Off
863837,12000, 36 months,9.99,387.15,B,9 years,MORTGAGE,77000,Not Verified,Fully Paid
860929,12000, 36 months,11.49,395.66,B,6 years,RENT,77000,Verified,Fully Paid
862873,18000, 36 months,10.99,589.22,B,10+ years,MORTGAGE,123504,Source Verified,Fully Paid
865539,14000, 36 months,5.42,422.24,A,4 years,RENT,80000,Not Verified,Fully Paid
865537,15000, 36 months,5.99,456.27,A,6 years,RENT,87000,Verified,Fully Paid
863011,10500, 60 months,11.49,230.87,B,4 years,OWN,40000,Verified,Current
548511,12000, 36 months,9.99,387.15,B,4 years,MORTGAGE,74000,Not Verified,Fully Paid
865461,8000, 36 months,5.42,241.28,A,1 year,MORTGAGE,60000,Not Verified,Fully Paid
865507,20000, 60 months,11.99,444.79,B,10+ years,MORTGAGE,175000,Source Verified,Current
862314,15000, 36 months,9.99,483.94,B,7 years,OWN,48000,Source Verified,Fully Paid
865503,1500, 36 months,12.99,50.54,C,< 1 year,RENT,14400,Source Verified,Charged Off
862932,8400, 36 months,16.89,299.03,D,6 years,MORTGAGE,60000,Not Verified,Fully Paid
865446,7500, 36 months,10.99,245.51,B,2 years,RENT,47500,Not Verified,Fully Paid
863763,35000, 60 months,13.49,515.89,C,10+ years,MORTGAGE,105000,Verified,Fully Paid
865436,1600, 36 months,7.49,49.77,A,9 years,RENT,40000,Not Verified,Charged Off
865474,12000, 36 months,13.49,407.17,C,7 years,MORTGAGE,75000,Not Verified,Fully Paid
864185,13200, 60 months,15.99,320.93,D,6 years,RENT,36000,Source Verified,Charged Off
864299,16950, 60 months,16.49,416.62,D,< 1 year,MORTGAGE,45000,Source Verified,Charged Off
865398,6600, 36 months,10.99,216.05,B,9 years,RENT,101877,Not Verified,Fully Paid
865366,14000, 36 months,10.99,458.28,B,2 years,RENT,62400,Source Verified,Fully Paid
865284,13000, 60 months,9.99,216.14,B,2 years,RENT,40000,Not Verified,Current
865204,12000, 36 months,5.42,361.92,A,10+ years,MORTGAGE,55000,Not Verified,Fully Paid
865167,2400, 36 months,9.99,77.43,B,n/a,OWN,10800,Verified,Charged Off
865111,20000, 36 months,5.99,608.35,A,10+ years,MORTGAGE,84000,Verified,Fully Paid
851780,8150, 36 months,16.49,288.51,D,3 years,RENT,35004,Source Verified,Fully Paid
865127,28100, 60 months,17.99,713.41,E,10+ years,RENT,55000,Verified,Fully Paid
864979,28000, 36 months,7.49,870.85,A,4 years,MORTGAGE,111000,Verified,Fully Paid
864417,7200, 36 months,8.49,227.26,A,5 years,OWN,25000,Source Verified,Charged Off
865051,20000, 60 months,16.49,491.59,D,10+ years,MORTGAGE,125000,Verified,Charged Off
865067,5000, 36 months,10.99,163.67,B,1 year,RENT,34800,Verified,Charged Off
842490,28000, 60 months,18.79,723.11,E,2 years,MORTGAGE,252000,Verified,Fully Paid
863704,21000, 36 months,11.99,697.41,B,10+ years,MORTGAGE,90000,Verified,Fully Paid
865019,4200, 36 months,14.79,145.17,C,2 years,RENT,65000,Not Verified,Fully Paid
864982,10000, 36 months,5.99,304.18,A,4 years,MORTGAGE,108000,Not Verified,Fully Paid
863309,5900, 36 months,5.99,179.47,A,8 years,MORTGAGE,77040,Not Verified,Fully Paid
835789,15000, 36 months,7.49,466.53,A,4 years,RENT,100000,Verified,Fully Paid
864919,16000, 36 months,12.99,539.03,C,2 years,RENT,55000,Source Verified,Charged Off
864508,22000, 36 months,6.99,679.2,A,< 1 year,MORTGAGE,160000,Verified,Fully Paid
864899,12000, 36 months,8.49,378.76,A,4 years,MORTGAGE,71000,Not Verified,Fully Paid
864722,13000, 60 months,13.49,299.07,C,10+ years,RENT,75000,Verified,Charged Off
864918,10000, 36 months,10.99,327.34,B,10+ years,MORTGAGE,59000,Verified,Fully Paid
834132,12000, 36 months,11.99,398.52,B,5 years,RENT,40000,Source Verified,Fully Paid
864841,12000, 60 months,10.59,258.47,B,10+ years,OWN,40584,Not Verified,Fully Paid
862401,1700, 36 months,8.49,53.66,A,10+ years,MORTGAGE,63000,Not Verified,Fully Paid
863166,12900, 60 months,16.49,317.08,D,8 years,MORTGAGE,52800,Source Verified,Charged Off
864873,12000, 36 months,10.99,392.81,B,2 years,RENT,54000,Source Verified,Fully Paid
864755,3000, 36 months,10.99,98.21,B,5 years,RENT,85000,Source Verified,Fully Paid
864757,5600, 36 months,10.59,182.26,B,3 years,RENT,54000,Verified,Fully Paid
864744,3375, 36 months,14.79,116.65,C,5 years,MORTGAGE,101000,Verified,Fully Paid
864733,5000, 36 months,12.99,168.45,C,< 1 year,RENT,24996,Source Verified,Charged Off
864711,20000, 36 months,6.99,617.46,A,5 years,MORTGAGE,178650,Verified,Fully Paid
863405,17000, 36 months,11.49,560.52,B,4 years,RENT,61000,Verified,Fully Paid
864494,15000, 60 months,14.79,355.2,C,1 year,MORTGAGE,39000,Not Verified,Charged Off
864649,13000, 36 months,5.99,395.43,A,6 years,RENT,42000,Verified,Charged Off
864625,12000, 36 months,5.99,365.01,A,10+ years,MORTGAGE,53000,Not Verified,Fully Paid
864645,5000, 36 months,10.59,162.73,B,10+ years,MORTGAGE,58560,Not Verified,Fully Paid
864684,4800, 36 months,7.49,149.29,A,10+ years,MORTGAGE,92000,Verified,Fully Paid
862285,15000, 36 months,9.99,483.94,B,10+ years,MORTGAGE,65000,Verified,Fully Paid
863134,32000, 60 months,11.99,457.58,B,7 years,RENT,52500,Verified,Fully Paid
864592,6000, 36 months,15.99,210.92,D,< 1 year,RENT,18720,Source Verified,Fully Paid
864577,15000, 36 months,6.99,463.09,A,5 years,MORTGAGE,132000,Source Verified,Fully Paid
864535,12000, 60 months,15.99,291.76,D,3 years,RENT,41548.8,Source Verified,Late (16-30 days)
864522,14000, 60 months,7.49,280.47,A,10+ years,RENT,40000,Verified,Fully Paid
864207,15000, 60 months,18.39,384.1,E,< 1 year,MORTGAGE,67200,Verified,Fully Paid
864131,13000, 60 months,8.49,266.66,A,10+ years,MORTGAGE,80000,Not Verified,Fully Paid
864440,35000, 60 months,11.49,495.28,B,5 years,MORTGAGE,71516,Verified,Current
864430,35000, 60 months,16.49,683.31,D,10+ years,MORTGAGE,113328,Verified,Charged Off
860402,14125, 60 months,8.49,289.73,A,10+ years,MORTGAGE,78000,Source Verified,Current
864476,7550, 36 months,14.79,260.95,C,3 years,RENT,20400,Not Verified,Charged Off
845342,17000, 36 months,12.99,572.72,C,9 years,RENT,170000,Source Verified,Fully Paid
864464,35000, 60 months,20.25,932.17,F,4 years,MORTGAGE,275000,Source Verified,Fully Paid
862035,9200, 60 months,14.79,217.86,C,4 years,OWN,40000,Source Verified,Current
863570,1500, 36 months,7.49,46.66,A,3 years,RENT,42769,Source Verified,Fully Paid
737399,14400, 60 months,13.99,334.99,C,2 years,RENT,76422,Source Verified,Fully Paid
862048,16750, 60 months,11.99,372.51,B,10+ years,OWN,72000,Verified,Fully Paid
864325,13500, 60 months,9.99,286.77,B,10+ years,OWN,114000,Verified,Fully Paid
863300,2000, 36 months,7.49,62.21,A,n/a,OWN,40000,Verified,Fully Paid
864244,18000, 36 months,11.49,593.49,B,10+ years,MORTGAGE,175000,Verified,Fully Paid
863927,25475, 36 months,15.99,895.5,D,n/a,RENT,63000,Verified,Fully Paid
864314,18000, 36 months,11.49,593.49,B,3 years,MORTGAGE,350000,Verified,Fully Paid
864280,2500, 36 months,5.42,75.4,A,10+ years,OWN,48000,Not Verified,Fully Paid
858154,16800, 36 months,15.62,587.5,D,< 1 year,MORTGAGE,120000,Verified,Fully Paid
864286,9600, 36 months,13.49,325.74,C,< 1 year,RENT,28800,Source Verified,Fully Paid
864070,26500, 60 months,10.99,576.05,B,10+ years,MORTGAGE,80000,Verified,Current
846512,30000, 60 months,19.29,783.02,E,8 years,MORTGAGE,82000,Verified,Fully Paid
864215,5000, 36 months,10.99,163.67,B,4 years,OWN,37560,Not Verified,Fully Paid
845260,13250, 60 months,16.89,328.52,D,6 years,RENT,34000,Not Verified,Charged Off
864108,10400, 60 months,12.99,236.58,C,10+ years,OWN,93000,Source Verified,Current
864188,4500, 36 months,12.99,151.61,C,3 years,OWN,24000,Source Verified,Fully Paid
859874,16000, 60 months,10.99,347.8,B,10+ years,MORTGAGE,65000,Not Verified,Fully Paid
864147,5000, 36 months,5.42,150.8,A,3 years,MORTGAGE,165000,Verified,Fully Paid
864177,12000, 60 months,19.69,315.87,E,10+ years,RENT,40000,Source Verified,Charged Off
864057,28000, 36 months,12.99,943.3,C,1 year,MORTGAGE,160000,Source Verified,Charged Off
858551,12000, 36 months,12.99,404.27,C,10+ years,OWN,87600,Source Verified,Fully Paid
839998,6000, 36 months,15.23,208.67,C,7 years,RENT,65000,Not Verified,Fully Paid
864103,14000, 60 months,18.79,361.56,E,< 1 year,RENT,70000,Source Verified,Charged Off
864110,25000, 36 months,13.49,848.27,C,10+ years,MORTGAGE,160000,Verified,Fully Paid
852186,8000, 36 months,5.42,241.28,A,3 years,MORTGAGE,65000,Not Verified,Fully Paid
860622,24000, 36 months,7.49,746.44,A,10+ years,OWN,70000,Verified,Fully Paid
864121,6000, 36 months,11.99,199.26,B,10+ years,MORTGAGE,61000,Verified,Charged Off
864060,6000, 36 months,11.99,199.26,B,1 year,RENT,89700,Not Verified,Charged Off
830911,4100, 60 months,20.25,109.2,F,3 years,RENT,60000,Source Verified,Fully Paid
856621,35000, 60 months,11.99,500.39,B,4 years,MORTGAGE,55000,Verified,Fully Paid
864071,18000, 60 months,15.99,437.63,D,< 1 year,MORTGAGE,60000,Verified,Charged Off
864008,20000, 36 months,7.49,622.04,A,10+ years,MORTGAGE,90000,Verified,Fully Paid
864035,28000, 36 months,15.62,979.16,D,3 years,MORTGAGE,75000,Verified,Fully Paid
864040,15000, 36 months,5.42,452.4,A,4 years,OWN,40000,Not Verified,Fully Paid
862827,15000, 36 months,11.99,498.15,B,4 years,MORTGAGE,54000,Source Verified,Fully Paid
864027,16000, 60 months,19.69,299.41,E,10+ years,OWN,55000,Verified,Fully Paid
864011,14000, 36 months,9.99,451.68,B,< 1 year,RENT,88000,Verified,Fully Paid
864004,12000, 36 months,5.99,365.01,A,10+ years,MORTGAGE,100000,Source Verified,Fully Paid
864023,19750, 36 months,7.49,614.26,A,6 years,OWN,51000,Source Verified,Fully Paid
863917,4000, 36 months,15.99,140.61,D,< 1 year,RENT,51000,Source Verified,Fully Paid
863912,4000, 36 months,11.49,131.89,B,4 years,RENT,31150,Not Verified,Fully Paid
861809,6000, 36 months,6.99,185.24,A,3 years,RENT,67644,Source Verified,Fully Paid
863854,14500, 36 months,5.42,437.32,A,10+ years,MORTGAGE,120000,Not Verified,Fully Paid
863853,17850, 60 months,18.39,457.07,E,10+ years,MORTGAGE,58800,Verified,Charged Off
863842,25000, 60 months,20.62,671.01,F,5 years,MORTGAGE,136000,Source Verified,Fully Paid
863753,10000, 36 months,9.99,322.63,B,10+ years,OWN,48000,Source Verified,Fully Paid
863825,20000, 60 months,17.49,502.34,D,5 years,MORTGAGE,104400,Verified,Fully Paid
800480,16800, 60 months,11.99,373.63,B,10+ years,MORTGAGE,54996,Verified,Fully Paid
863466,10400, 36 months,5.99,316.35,A,2 years,MORTGAGE,48000,Not Verified,Fully Paid
859762,13600, 60 months,14.79,322.05,C,7 years,MORTGAGE,55000,Not Verified,Charged Off
847265,3900, 36 months,12.99,131.39,C,8 years,MORTGAGE,52000,Not Verified,Fully Paid
863530,15000, 60 months,12.99,341.22,C,5 years,MORTGAGE,98000,Verified,Charged Off
863703,14000, 36 months,9.99,451.68,B,2 years,RENT,65000,Verified,Fully Paid
863379,16000, 60 months,15.99,389.01,D,10+ years,MORTGAGE,38000,Not Verified,Current
851706,18250, 60 months,17.49,458.39,D,5 years,MORTGAGE,40800,Not Verified,Charged Off
835139,30000, 36 months,7.49,933.05,A,8 years,RENT,80690,Verified,Fully Paid
851388,21000, 36 months,16.49,743.39,D,2 years,RENT,112000,Verified,Fully Paid
862527,25000, 60 months,11.99,555.99,B,10+ years,MORTGAGE,97000,Verified,Fully Paid
863605,10000, 36 months,10.99,327.34,B,8 years,MORTGAGE,91000,Verified,Fully Paid
863609,20000, 60 months,10.59,331.7,B,< 1 year,RENT,52008,Source Verified,Fully Paid
861191,15000, 60 months,16.89,371.91,D,10+ years,MORTGAGE,54000,Verified,Current
863540,2000, 36 months,10.99,65.47,B,5 years,MORTGAGE,50000,Not Verified,Fully Paid
853735,22000, 60 months,13.99,511.79,C,10+ years,MORTGAGE,41000,Verified,Charged Off
863603,5600, 36 months,11.99,185.98,B,1 year,RENT,93600,Verified,Fully Paid
863580,6100, 60 months,10.99,132.6,B,3 years,MORTGAGE,33276,Not Verified,Fully Paid
863602,3000, 36 months,5.42,90.48,A,2 years,RENT,37440,Source Verified,Fully Paid
863587,3200, 36 months,8.49,101.01,A,6 years,RENT,30000,Source Verified,Fully Paid
857285,12000, 36 months,5.99,365.01,A,2 years,MORTGAGE,87547.44,Source Verified,Fully Paid
863509,8000, 60 months,15.99,194.51,D,8 years,MORTGAGE,33696,Source Verified,Current
863416,10000, 36 months,6.99,308.73,A,1 year,RENT,50000,Source Verified,Fully Paid
863350,16800, 60 months,20.25,447.44,F,4 years,MORTGAGE,38269.33,Verified,Charged Off
838924,13000, 36 months,10.99,425.55,B,10+ years,MORTGAGE,34000,Not Verified,Fully Paid
863425,13250, 36 months,5.99,403.04,A,10+ years,MORTGAGE,52000,Verified,Fully Paid
855387,35000, 60 months,17.99,618.84,E,6 years,MORTGAGE,165000,Verified,Fully Paid
863424,4800, 36 months,11.99,159.41,B,1 year,MORTGAGE,96000,Not Verified,Fully Paid
837845,15000, 36 months,7.49,466.53,A,2 years,MORTGAGE,127500,Verified,Fully Paid
863409,3600, 36 months,6.99,111.15,A,5 years,RENT,55000,Not Verified,Fully Paid
863398,6000, 36 months,5.99,182.51,A,10+ years,MORTGAGE,100860,Source Verified,Fully Paid
863355,17600, 60 months,10.59,240.7,B,< 1 year,RENT,43200,Source Verified,Fully Paid
863376,4800, 36 months,12.99,161.71,C,10+ years,RENT,41504.4,Source Verified,Fully Paid
863348,15000, 36 months,7.49,466.53,A,2 years,MORTGAGE,71500,Verified,Fully Paid
834769,35000, 36 months,8.49,1104.71,A,2 years,OWN,108000,Verified,Fully Paid
841032,18000, 36 months,13.49,610.75,C,4 years,RENT,100000,Verified,Fully Paid
862780,14000, 36 months,12.99,471.65,C,4 years,MORTGAGE,249996,Verified,Fully Paid
862168,5000, 36 months,7.49,155.51,A,7 years,RENT,75000,Not Verified,Fully Paid
863327,6000, 36 months,10.99,196.41,B,3 years,MORTGAGE,120000,Source Verified,Fully Paid
863295,7500, 36 months,11.49,247.29,B,10+ years,MORTGAGE,85000,Not Verified,Fully Paid
863292,15000, 36 months,14.79,518.44,C,5 years,RENT,65000,Not Verified,Charged Off
863233,13200, 60 months,18.39,338.01,E,2 years,RENT,40000,Source Verified,Fully Paid
863274,9600, 36 months,15.23,333.87,C,1 year,MORTGAGE,300000,Verified,Fully Paid
863203,24000, 36 months,6.99,740.95,A,9 years,RENT,66143.38,Verified,Fully Paid
863241,3200, 36 months,5.99,97.34,A,< 1 year,RENT,12000,Source Verified,Charged Off
854646,13700, 60 months,10.99,297.81,B,7 years,MORTGAGE,78804,Verified,Current
863195,5600, 60 months,16.89,138.85,D,n/a,RENT,36000,Verified,Current
852824,22750, 60 months,17.99,430.33,E,10+ years,MORTGAGE,45000,Verified,Current
841071,10000, 36 months,6.99,308.73,A,7 years,MORTGAGE,200000,Verified,Fully Paid
863172,12000, 36 months,11.99,398.52,B,2 years,RENT,47700,Source Verified,Fully Paid
863158,15000, 60 months,15.99,364.7,D,7 years,RENT,60000,Source Verified,Fully Paid
863164,5000, 60 months,18.39,128.04,E,2 years,MORTGAGE,99996,Source Verified,Fully Paid
863110,12000, 36 months,10.99,392.81,B,1 year,RENT,60000,Verified,Fully Paid
863165,20000, 60 months,10.99,271.72,B,n/a,MORTGAGE,73000,Verified,Fully Paid
863103,20000, 60 months,16.89,495.87,D,2 years,RENT,62208,Verified,Current
862586,11200, 60 months,13.49,257.66,C,5 years,MORTGAGE,110004,Not Verified,Current
855311,7200, 36 months,9.99,232.29,B,< 1 year,RENT,35004,Source Verified,Fully Paid
862943,12000, 36 months,16.49,424.8,D,4 years,RENT,65000,Source Verified,Fully Paid
863059,12000, 60 months,17.49,301.41,D,9 years,RENT,88500,Source Verified,Fully Paid
862897,35000, 60 months,19.29,567.69,E,5 years,RENT,65000,Verified,Current
863063,4200, 36 months,10.99,137.49,B,8 years,MORTGAGE,30873.6,Source Verified,Fully Paid
862295,12000, 60 months,11.49,263.86,B,1 year,RENT,40000,Source Verified,Charged Off
863065,9000, 36 months,7.49,279.92,A,7 years,MORTGAGE,48800,Not Verified,Fully Paid
858470,18000, 36 months,10.59,585.81,B,7 years,RENT,81000,Verified,Fully Paid
863032,35000, 60 months,13.49,500.36,C,10+ years,MORTGAGE,149000,Verified,Fully Paid
863062,8000, 36 months,21.36,302.89,F,6 years,MORTGAGE,79985,Verified,Fully Paid
863027,25000, 60 months,18.79,627.56,E,10+ years,MORTGAGE,320000,Verified,Fully Paid
862996,12000, 36 months,12.99,404.27,C,10+ years,MORTGAGE,150000,Verified,Fully Paid
861890,16000, 36 months,7.49,497.63,A,n/a,MORTGAGE,60000,Source Verified,Fully Paid
862963,18000, 60 months,10.99,391.28,B,3 years,OWN,80000,Not Verified,Current
862933,21000, 36 months,16.49,743.39,D,1 year,RENT,112511.52,Verified,Charged Off
862975,35000, 60 months,11.99,510.4,B,10+ years,MORTGAGE,85000,Verified,Fully Paid
855837,8000, 36 months,6.99,246.99,A,10+ years,OWN,36000,Not Verified,Fully Paid
842464,21600, 60 months,11.99,480.38,B,4 years,RENT,72000,Verified,Fully Paid
862882,20000, 60 months,19.69,526.44,E,10+ years,OWN,54000,Source Verified,Charged Off
862900,20000, 60 months,16.49,491.59,D,10+ years,MORTGAGE,64000,Verified,Charged Off
862862,14000, 36 months,11.99,464.94,B,8 years,RENT,35000,Verified,Charged Off
862157,14400, 36 months,7.49,447.87,A,10+ years,OWN,50000,Not Verified,Fully Paid
860209,2000, 36 months,5.99,60.84,A,10+ years,MORTGAGE,38400,Not Verified,Fully Paid
862786,18000, 36 months,11.99,597.78,B,5 years,MORTGAGE,156000,Verified,Fully Paid
862109,35000, 60 months,10.99,498.34,B,10+ years,MORTGAGE,74000,Verified,Current
861845,15000, 60 months,11.49,329.82,B,10+ years,MORTGAGE,120000,Source Verified,Current
